sweep,run_name,seed,user_id,target,metric,value
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,nsharpness,0.03850526640860035
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,pinball_q10,19.989883422851562
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,pinball_q50,74.99781799316406
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,pinball_q90,54.22443389892578
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,r2,0.7128472087975914
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,rmse,597.448974609375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,rmse_maxnorm,0.020744754001498222
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,97,pv,sharpness,264.6236267089844
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,coverage,0.7274067427252916
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,efe,37.462989807128906
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,export_violation_count,4931.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,export_violation_mag,59.05368423461914
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,export_violation_rate,0.3160492244584028
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,mae,113.0696029663086
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,mape,67.085693359375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,mbe,-82.35298156738281
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,nexport_violation_mag,0.014912552040196413
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,nmae,0.02855294060401646
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,nmbe,-0.02079621515923955
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,npinball_q10,0.00421190899297257
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,npinball_q50,0.01427647030200823
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,npinball_q90,0.012788402586991468
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,nrmse,0.07949661729475564
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,nsharpness,0.0554427457963716
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,pinball_q10,16.679153442382812
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,pinball_q50,56.5348014831543
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,pinball_q90,50.64205551147461
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,r2,0.7047918631508654
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,rmse,314.8064880371094
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,rmse_maxnorm,0.054653897881507874
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,0,99,pv,sharpness,219.55319213867188
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,coverage,0.704247742591886
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,efe,39.817562103271484
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,export_violation_count,4836.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,export_violation_mag,62.493621826171875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,export_violation_rate,0.30751621518504385
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,mae,154.7268524169922
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,mape,66.96119689941406
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,mbe,-112.83697509765625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,nexport_violation_mag,0.008541582062448674
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,nmae,0.021147951879957168
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,nmbe,-0.015422474395162568
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,npinball_q10,0.0028570988667233716
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,npinball_q50,0.010573975939978584
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,npinball_q90,0.007890687123618984
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,nrmse,0.08196914906148131
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,nsharpness,0.03782783335007343
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,pinball_q10,20.903675079345703
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,pinball_q50,77.3634262084961
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,pinball_q90,57.731414794921875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,r2,0.735118746296431
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,rmse,599.718994140625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,rmse_maxnorm,0.019990649074316025
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,100,pv,sharpness,276.7635192871094
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,coverage,0.7149448859266855
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,efe,34.728538513183594
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,export_violation_count,5233.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,export_violation_mag,64.75936126708984
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,export_violation_rate,0.33536272750576773
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,mae,128.45066833496094
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,mape,64.2568359375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,mbe,-90.25262451171875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,nexport_violation_mag,0.014050022863687294
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,nmae,0.027868323461665543
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,nmbe,-0.0195809750603863
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,npinball_q10,0.004154663429467286
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,npinball_q50,0.013934161730832772
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,npinball_q90,0.013481323237027764
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,nrmse,0.07690889674723858
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,nsharpness,0.050790550456315024
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,pinball_q10,19.149673461914062
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,pinball_q50,64.22533416748047
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,pinball_q90,62.13811111450195
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,r2,0.726788643116179
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,rmse,354.48846435546875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,rmse_maxnorm,0.0468900129199028
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,101,pv,sharpness,234.10379028320312
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,coverage,0.7042925278219396
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,efe,37.716644287109375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,export_violation_count,4836.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,export_violation_mag,69.4642105102539
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,export_violation_rate,0.3075357710651828
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,mae,146.0556640625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,mape,63.05295181274414
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,mbe,-105.1795883178711
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,nexport_violation_mag,0.008269545986079572
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,nmae,0.01738757299075533
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,nmbe,-0.012521375194542227
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,npinball_q10,0.0024235276443530353
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,npinball_q50,0.008693786495377664
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,npinball_q90,0.006347413346965676
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,nrmse,0.07009574988522488
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,nsharpness,0.032462815361276265
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,pinball_q10,20.35763931274414
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,pinball_q50,73.02783203125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,pinball_q90,53.31829071044922
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,r2,0.7416405753508667
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,rmse,588.8045043945312
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,rmse_maxnorm,0.0204445980489254
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,102,pv,sharpness,272.687744140625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,coverage,0.7041522491349481
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,efe,32.92423629760742
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,export_violation_count,5065.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,export_violation_mag,76.56735229492188
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,export_violation_rate,0.32455465846469306
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,mae,136.62672424316406
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,mape,62.32172775268555
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,mbe,-91.7354507446289
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,nexport_violation_mag,0.01595153010543517
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,nmae,0.02846389798849508
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,nmbe,-0.019111550294336924
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,npinball_q10,0.004295055429325823
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,npinball_q50,0.01423194899424754
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,npinball_q90,0.014087222573626447
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,nrmse,0.08059858773818077
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,nsharpness,0.05213839636348507
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,pinball_q10,20.616268157958984
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,pinball_q50,68.31336212158203
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,pinball_q90,67.6186752319336
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,r2,0.708606996479557
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,rmse,386.8732604980469
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,rmse_maxnorm,0.05199906975030899
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,103,pv,sharpness,250.2643280029297
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,coverage,0.7713885885121812
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,efe,24.68832015991211
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,export_violation_count,3782.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,export_violation_mag,69.00132751464844
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,export_violation_rate,0.2405699382990904
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,mae,153.1392059326172
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,mape,66.81307220458984
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,mbe,-72.61370086669922
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,nexport_violation_mag,0.007791477813307186
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,nmae,0.01729214159130727
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,nmbe,-0.00819937904998862
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,npinball_q10,0.0023148947184217224
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,npinball_q50,0.008646070795653635
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,npinball_q90,0.005473137332602676
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,nrmse,0.06503267641420718
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,nsharpness,0.04041002888666582
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,pinball_q10,20.500707626342773
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,pinball_q50,76.5696029663086
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,pinball_q90,48.4701042175293
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,r2,0.7660819058630949
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,rmse,575.9293823242188
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,rmse_maxnorm,0.020867004990577698
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,104,pv,sharpness,357.8712158203125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,coverage,0.7654827541992563
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,efe,27.400371551513672
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,export_violation_count,4318.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,export_violation_mag,80.89277648925781
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,export_violation_rate,0.2768303628670342
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,mae,144.47381591796875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,mape,60.285099029541016
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,mbe,-83.67396545410156
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,nexport_violation_mag,0.01644162123765403
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,nmae,0.029364596731294462
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,nmbe,-0.01700690354758162
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,npinball_q10,0.0044106495089647245
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,npinball_q50,0.014682298365647231
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,npinball_q90,0.013727419163153424
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,nrmse,0.08136216450512894
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,nsharpness,0.06488451453728404
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,pinball_q10,21.700395584106445
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,pinball_q50,72.23690795898438
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,pinball_q90,67.53890228271484
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,r2,0.730082783113455
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,rmse,400.3018493652344
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,rmse_maxnorm,0.05380398780107498
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,105,pv,sharpness,319.2318115234375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,coverage,0.7663996948893974
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,efe,23.821908950805664
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,export_violation_count,3885.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,export_violation_mag,70.47779846191406
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,export_violation_rate,0.2469488939740656
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,mae,164.477783203125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,mape,65.0337905883789
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,mbe,-76.93004608154297
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,nexport_violation_mag,0.007341440327022431
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,nmae,0.017133109388472244
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,nmbe,-0.008013549727549123
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,npinball_q10,0.0022904604059185408
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,npinball_q50,0.008566554694236122
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,npinball_q90,0.0056305260521804
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,nrmse,0.0641877181244784
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,nsharpness,0.03840799305033083
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,pinball_q10,21.98841094970703
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,pinball_q50,82.2388916015625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,pinball_q90,54.05302810668945
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,r2,0.7616846079355675
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,rmse,616.2018432617188
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,rmse_maxnorm,0.02232615277171135
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,109,pv,sharpness,368.7165832519531
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,coverage,0.7764954798999808
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,efe,25.50601577758789
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,export_violation_count,4239.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,export_violation_mag,77.9802017211914
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,export_violation_rate,0.27178303519907676
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,mae,145.30125427246094
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,mape,57.68963623046875
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,mbe,-83.12675476074219
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,nexport_violation_mag,0.014768976232912354
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,nmae,0.02751917440063713
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,nmbe,-0.01574370209723251
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,npinball_q10,0.004354953724374138
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,npinball_q50,0.013759587200318566
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,npinball_q90,0.012678564228537428
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,nrmse,0.07397025609146987
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,nsharpness,0.06356890697419998
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,pinball_q10,22.994157791137695
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,pinball_q50,72.65062713623047
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,pinball_q90,66.94282531738281
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,r2,0.7668429761268906
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,rmse,390.56298828125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,rmse_maxnorm,0.05166177451610565
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,110,pv,sharpness,335.64385986328125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,coverage,0.7592675017485853
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,efe,24.229663848876953
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,export_violation_count,4140.0
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,export_violation_mag,83.84805297851562
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,export_violation_rate,0.26324155910218094
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,mae,168.8966064453125
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,mape,65.65835571289062
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,mbe,-80.93228149414062
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,nexport_violation_mag,0.008734175739207251
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,nmae,0.01759340366349433
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,nmbe,-0.008430449419331631
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,npinball_q10,0.002352231903348553
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,npinball_q50,0.008796701831747165
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,npinball_q90,0.005961950264389146
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,nrmse,0.06463336395604002
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,nsharpness,0.039088735591119625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,pinball_q10,22.581417083740234
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,pinball_q50,84.44830322265625
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,pinball_q90,57.23469924926758
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,r2,0.7697390301405029
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,rmse,620.4800415039062
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,rmse_maxnorm,0.0206826850771904
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,111,pv,sharpness,375.251708984375
baseline_linear_dual_grid_sweep_weather_only,baseline_linear_dual-wx=True,1,116,pv,coverage,0.7819650067294751
