sweep,run_name,seed,model_type,node_encoder_name,dual_read,weather_mode,graph_mode,mask_physics_impossible,physics_weight,require_full_span,resolution,tstr_protocol,synthetic_source,target,metric,value
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,rmse,610.141845703125
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,rmse_maxnorm,0.02648185007274151
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,sharpness,533.4441528320312
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,coverage,0.8609001623221403
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,efe,13.331354141235352
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_count,78008.0
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_mag,471.6486511230469
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_rate,0.08775069659033514
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mae,212.5048370361328
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mape,55.17138671875
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mbe,-87.00900268554688
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nexport_violation_mag,0.05311358683818095
